pSTAT5,Foxp3,CD25,PD1,CD4,Position X,Position Y,Position Z
46.0808,426.186,64.8767,75.6158,197.183,869.83,353.539,6.66434
157.167,286.561,280.895,161.963,754.943,366.075,858.327,4.7888
84.771,285.332,44.0981,82.9241,334.277,629.674,591.877,9.06197
44.0482,300.641,39.2096,107.136,317.335,294.533,928.319,4.83986
114.813,467.818,176.6,139.804,801.653,457.52,767.08,3.41704
73.976,385.957,51.9368,95.8638,597.613,341.455,882.197,4.63927
59.7386,301.457,62.0716,150.322,318.44,793.074,430.462,2.26839
49.2709,211.015,43.1527,167.762,149.018,633.795,591.468,1.8062
53.7959,598.711,233.403,130.557,333.97,143.184,1080.29,8.23346
87.0723,376.363,79.4324,185.537,329.829,783.07,441.667,0.175857
32.203,240.97,41.6356,58.3544,192.547,600.471,621.182,9.05344
40.0421,283.878,63.91,98.1014,286.718,368.52,854.51,8.46753
58.9335,417.258,94.6533,133.575,369.317,614.574,609.53,7.19186
105.521,302.929,198.744,117.212,436.106,311.022,915.614,10.786
55.2378,430.156,113.818,72.0987,331.964,117.246,1106.82,7.67047
57.8159,570.518,170.737,180.048,449.372,238.872,986.826,4.76144
36.7688,295.727,31.9878,84.4071,226.488,466.79,755.518,12.0522
36.2805,353.87,67.7507,76.2933,261.558,665.877,556.62,11.2779
67.1055,521.589,144.58,175.461,402.541,551.783,674.172,4.68213
82.4598,480.259,118.943,117.528,395.344,316.631,909.913,2.40532
92.7995,385.802,81.1317,109.141,506.701,528.911,698.174,0.809093
38.647,406.032,96.2603,87.0316,278.369,140.327,1084.76,10.4397
29.9877,326.222,36.0151,76.2934,238.435,411.138,813.121,12.113
44.816,218.985,61.7377,102.69,169.344,310.854,913.028,12.4629
88.1181,228.99,48.9247,166.81,316.034,332.726,893.971,3.27973
70.7025,341.183,75.9941,83.7329,500.547,499.027,727.339,8.86055
42.2046,268.23,69.3189,140.255,322.031,590.565,636.363,12.2465
51.8152,319.819,47.9292,76.9846,312.276,271.561,955.732,7.09883
87.6602,569.299,82.3636,92.2678,643.018,345.989,883.356,5.34785
80.9888,317.616,85.2799,249.784,361.952,419.593,807.909,0.0729904
65.2884,443.587,69.8223,222.9,309.512,796.326,433.716,3.10204
44.4913,260.798,47.1656,119.063,271.833,322.186,906.858,3.19075
55.2581,376.557,57.9829,96.0248,349.809,779.981,449.452,1.88598
65.6597,567.908,164.427,172.732,401.252,622.841,605.559,10.7848
44.9565,513.888,120.967,80.6005,325.835,260.331,969.297,6.72095
36.7264,259.828,69.3027,128.926,247.999,372.687,853.962,11.7983
74.8321,384.34,68.7472,93.0689,460.992,503.339,726.078,4.31919
85.9724,732.706,188.362,151.087,274.009,674.96,554.873,7.41848
77.8022,455.921,215.705,216.733,420.198,181.929,1048.52,5.52781
65.0394,510.869,227.396,116.546,292.944,596.132,634.547,3.75029
29.53,283.334,52.2079,187.573,259.685,290.765,936.669,12.121
59.1706,363.422,48.7697,91.1376,342.474,230.367,998.226,8.83529
51.8347,293.992,41.919,223.598,291.633,588.161,643.087,2.88834
45.2456,445.783,38.0416,124.571,374.697,235.523,994.828,6.75747
64.4154,310.574,106.234,231.655,406.193,129.635,1101.94,3.61799
36.873,241.296,32.7989,67.0079,235.661,582.575,647.006,9.48785
47.7093,267.779,118.283,125.128,335.504,360.695,866.906,12.2462
52.0539,356.642,69.189,64.3815,354.145,568.562,661.154,11.5235
37.7098,355.065,27.1577,102.989,310.629,353.452,876.184,12.2141
41.4522,393.943,83.5959,66.3964,342.686,251.98,978.325,11.4356
81.8989,459.6,143.744,141.359,448.223,99.5269,1134.02,2.57629
31.8403,317.806,36.3337,101.971,296.693,414.606,815.85,11.3813
39.3367,333.774,50.3669,130.481,275.027,117.272,1114.4,10.0622
52.1216,396.659,52.6961,101.611,298.216,168.601,1063.2,6.77363
126.002,260.512,227.687,136.426,316.93,224.068,1011.8,1.67757
39.4133,362.604,67.152,65.8836,250.112,670.795,560.475,12.0445
47.1266,262.511,41.0484,49.9007,339.022,470.719,760.639,11.1648
37.1964,316.887,71.189,112.958,332.968,243.307,988.915,11.5878
88.9075,336.38,80.9355,139.752,574.485,388.996,846.856,2.25731
87.0275,421.582,151.707,104.164,425.619,512.775,721.274,6.0526
45.6076,386.243,60.4233,208.312,259.753,280.543,955.08,6.76336
51.4822,355.954,105.434,105.017,330.246,374.679,859.136,5.28055
94.7725,466.892,97.3982,158.314,342.887,166.579,1068.36,7.33287
36.2004,283.381,142.77,81.4808,345.156,89.1092,1143.79,10.5369
79.9113,336.267,53.9089,121.286,418.791,543.821,692.349,0.663438
93.0681,323.942,83.9298,111.809,595.004,442.506,792.692,2.34584
52.4588,489.408,135.643,109.841,295.919,623.363,609.939,12.4767
30.5375,358.611,82.3127,69.8002,170.197,860.226,372.022,11.1045
58.2838,378.933,62.5646,93.2769,409.52,297.935,891.839,5.0027
36.716,288.698,37.0272,87.5593,352.946,214.06,975.09,11.4782
45.9204,449.551,60.0967,70.1173,314.497,555.053,634.815,7.89071
41.944,341.671,50.8262,83.7273,335.92,356.279,832.217,12.0235
33.7536,326.255,89.7936,68.2708,238.736,240.312,947.891,11.3636
40.6385,352.869,47.0725,378.866,406.762,316.576,872.508,12.424
53.1059,374.929,92.5873,120.696,314.865,712.609,477.573,5.47545
54.8618,532.399,158.483,167.293,343.451,461.179,729.002,9.07437
54.7482,442.693,192.759,220.915,437.627,141.08,1050.98,6.80551
35.8088,261.34,41.6735,58.1235,268.722,532.676,656.813,9.56144
100.316,353.63,72.4883,110.608,411.597,355.108,838.172,1.41413
47.9128,274.445,43.0917,112.101,237.124,196.422,990.982,12.2259
43.5921,272.16,78.8219,73.1265,244.394,187,1005.2,2.54345
65.2689,471.119,85.5219,154.315,326.045,56.6024,1139.21,4.46273
84.7775,242.905,57.3888,93.135,227.132,824.547,370.42,0.722819
54.6341,244.542,51.9983,74.3066,288.035,311.132,880.973,1.81463
48.8032,594.809,112.127,154.727,373.647,328.063,865.161,5.61171
58.0662,531.134,121.555,207.153,438.738,305.327,888.177,5.59444
63.4797,421.832,80.0972,96.1242,334.567,368.816,824.378,3.71142
28.8277,293.667,27.8837,79.4817,231.217,160.131,1033.43,11.6016
66.1464,356.347,106.194,93.6404,371.792,741.619,453.315,4.50132
55.7934,357.642,42.6981,71.8002,371.219,655.042,538.13,9.58101
49.8905,312.537,54.6568,52.9715,279.341,78.7875,1114.35,6.29389
87.7388,587.994,247.99,146.492,480.908,515.184,681.476,0.981656
65.6891,395.615,97.7163,105.942,411.951,417.373,777.11,9.77693
51.7594,424.545,77.7537,76.0903,299.012,660.021,535.402,3.62054
44.0677,295.533,69.9799,70.9552,291.27,82.3673,1111.15,11.5534
34.0596,340.494,137.284,142.54,273.635,768.022,426.589,11.9905
36.6804,301.753,34.8676,65.7823,198.918,782.284,409.695,12.0128
66.4853,425.022,67.1992,121.084,300.125,664.509,531.917,3.92943
61.4456,539.369,218.572,136.593,384.663,614.057,581.721,7.78676
71.0214,285.892,58.8687,198.038,368.63,463.674,737.54,1.87524
29.2929,295.405,73.9075,142.898,232.233,764.932,428.369,11.7798
47.6509,438.206,65.8446,131.491,320.291,582.705,612.874,7.59088
35.109,309.286,30.7305,52.5817,282.356,340.011,853.659,12.088
104.148,360.253,102.825,148.993,379.867,623.144,579.656,2.85517
56.0254,558.39,294.734,166.752,472.041,326.227,870.004,8.6478
55.864,443.325,122.448,94.2765,393.688,219.23,977.44,3.30649
47.8501,444.206,62.0887,158.058,330.736,586.643,609.895,7.2545
45.0708,385.421,64.2872,91.9232,349.139,139.474,1056.31,5.62447
39.6536,383.474,57.269,98.8028,354.256,201.599,995.384,9.26098
87.9632,365.911,79.852,114.838,433.047,220.982,975.216,8.11775
55.9778,413.096,109.806,121.649,298.88,381.828,816.128,2.17236
33.0468,327.957,91.6817,73.2698,209.737,754.348,439.4,11.2794
55.7559,275.825,55.2709,159.243,237.496,26.211,1170.76,7.13638
93.1277,273.191,83.6525,145.663,142.355,788.135,408.464,-0.0463778
70.799,264.778,73.1873,355.083,324.136,729.556,469.667,5.66332
45.0257,391.848,209.017,133.274,213.136,572.122,626.047,2.78831
64.487,534.04,162.19,163.301,445.201,310.634,889.924,3.9451
40.8579,347.797,105.327,104.223,300.401,417.611,776.888,12.9224
37.2423,255.57,29.7664,88.6811,290.167,196.212,1002.11,4.52762
52.0586,467.728,50.986,117.688,438.359,137.124,1060.19,10.1241
41.4755,513.169,161.563,98.4741,305.112,376.099,822.168,10.155
44.6483,284.464,36.8671,56.778,292,427.12,770.146,8.64384
86.8939,408.276,150.192,272.848,595.854,485.142,714.051,7.18306
47.0396,433.41,58.7083,68.5455,290.395,776.912,422.229,8.41078
69.1988,342.695,131.588,237.999,361.857,89.8331,1111.75,11.4096
40.4282,395.154,63.5477,279.63,323.045,812.417,386.853,9.88731
69.6914,448.69,82.5378,86.9192,360.106,669.878,532.043,2.58412
34.3577,329.77,74.6379,73.7124,235.769,757.032,441.434,11.8312
86.9141,416.113,169.962,130.621,336.901,212.449,993.352,6.407
94.815,508.995,130.581,196.48,496.643,338.85,866.113,1.08862
24.22,254.502,82.465,98.3933,159.053,372.653,826.569,10.7769
68.8135,486.842,106.786,104.717,457.254,346.929,855.736,5.18808
29.2226,326.289,77.2833,58.019,223.21,270.274,928.476,11.6212
115.994,339.72,200.209,153.365,580.985,611.306,593.621,5.79373
55.5846,458.527,103.75,93.2387,348.979,552.368,650.959,1.99227
21.6032,225.632,19.581,51.2834,253.152,337.092,861.875,11.9446
27.9809,223.082,32.1649,72.3108,254.264,49.2522,1150.13,11.7638
42.826,322.025,90.2864,111.035,338.856,692.426,509.045,8.96235
42.6549,379.041,101.668,77.0927,354.885,146.848,1054.01,11.6158
60.8571,427.995,48.9312,102.197,322.676,704.245,500.329,1.86503
71.3919,446.645,151.204,143.15,462.23,371.479,832.592,5.17394
50.9938,302.148,59.5648,91.2802,343.455,536.507,668.949,11.8832
51.2529,357.178,94.9025,90.2792,372.845,406.459,797.064,6.93752
68.6984,491.2,109.576,132.173,505.765,262.431,942.75,4.98912
71.2596,511.857,118.854,207.273,288.461,450.156,756.631,2.81978
52.3648,579.795,84.5255,133.599,363.805,273.208,932.632,5.73012
123.358,371.815,117.887,174.348,574.272,345.959,857.407,0.892568
35.7079,290.663,74.7302,56.8551,290.892,167.026,1035.14,10.2276
62.5192,442.75,81.95,119.538,424.383,352.357,852.126,7.92599
130.991,504.973,169.134,101.807,444.946,300.101,905.754,1.79278
68.4757,281.371,69.2027,246.808,355.987,497.498,709.01,3.02886
64.0112,379.513,35.4752,114.663,403.418,177.736,1027.44,3.42323
67.7031,355.327,127.368,109.509,323.833,679.667,526.796,9.07129
31.1593,260.016,33.0875,90.4663,285.448,420.814,781.848,11.638
58.0427,438.566,139.259,73.9333,471.215,280.332,925.299,7.26796
40.8855,493.964,115.127,142.544,301.404,572.433,633.263,7.67189
73.5417,467.169,69.7769,130.066,204.016,910.805,296.633,1.5154
85.2108,468.073,79.3833,139.377,398.353,247.778,959.026,3.48562
69.6639,398.442,68.2875,167.532,348.034,575.333,632.579,0.747813
67.7096,457.966,106.179,164.114,463.929,354.951,851.17,4.48348
123.891,560.641,95.7773,84.8256,491.538,277.975,929.743,2.48346
34.1909,451.675,58.9595,321.243,249.841,106.874,1097.3,11.4315
33.4364,302.468,39.3941,76.7302,237.853,781.62,422.712,6.52066
49.3936,242.092,52.7224,98.9317,388.204,292.666,913.566,5.40223
33.0976,220.749,45.3321,96.6341,269.223,458.455,744.638,11.0658
41.6156,314.52,61.8245,86.6532,301.318,267.398,938.198,6.68167
36.8257,471.611,267.684,294.077,302.641,117.91,1088.44,11.0179
40.4834,374.177,50.0617,89.1203,194.241,953.55,253.664,11.555
43.9006,385.131,61.143,113.598,260.174,72.3625,1134.75,4.66533
83.1595,453.424,154.954,204.113,344.871,264.537,945.247,8.66291
55.7448,572.654,106.95,134.987,423.464,254.382,953.01,8.30366
55.026,272.944,46.973,270.424,288.835,770.957,437.356,2.60409
29.3649,340.247,67.1881,72.9818,250.472,307.934,897.715,12.6253
55.963,385.446,78.579,130.035,469.29,426.23,781.413,8.89888
85.3599,384.964,109.445,138.342,358.726,324.258,887.331,0.898106
54.4398,303.546,67.0325,80.4554,405.286,125.59,1082.35,7.68095
56.7874,472.441,75.2192,113.543,249.014,314.817,895.439,10.7997
32.3275,360.288,67.22,95.2683,215.612,702.117,506.931,12.2085
65.7134,408.061,65.2733,145.55,396.596,559.476,655.312,3.03147
61.4725,326.676,68.1924,104.039,383.92,227.386,983.379,5.52593
90.136,498.06,229.722,113.451,463.129,115.406,1095.9,5.54045
63.19,357.439,48.7142,95.0603,384.509,142.009,1068.92,5.61929
72.8195,436.79,193.03,190.031,572.181,513.919,697.169,9.23908
31.7722,293.527,60.4274,187.341,258.236,404.769,805.772,11.8045
82.8476,542.142,58.6778,133.25,666.323,511.503,701.25,5.41472
35.405,408.865,95.6941,114.668,281.489,240.737,970.439,10.8536
56.1706,406.226,76.9871,98.7179,254.408,856.973,355.158,4.4709
33.3539,265.807,44.527,94.8269,354.583,204.508,1004.46,11.31
33.5585,375.773,27.3504,136.76,388.956,154.498,1009.52,11.393
53.4,287.731,67.4923,108.957,460.7,469.206,694.941,10.6773
55.8993,557.641,146.888,87.0544,352.336,301.108,865,2.98658
57.0708,311.582,38.7844,117.086,431.13,462.443,702.061,8.21827
146.061,266.895,240.781,127.561,528.066,149.568,1014.55,2.86495
34.0577,277.187,50.7051,94.7223,292.913,655.907,507.073,12.5292
37.0021,331.733,30.8876,174.543,328.198,159.13,1004.02,10.8607
28.4343,346.188,45.5256,100.54,237.201,291.723,872.132,10.5511
46.0538,419.293,91.6002,70.3036,381.259,197.761,966.597,8.49875
65.1076,609.386,77.5075,212.419,312.473,682.888,484.53,2.19972
67.0917,608.858,127.213,281.861,395.104,251.738,917.917,1.95951
62.7846,434.396,47.7346,65.621,321.246,639.296,527.144,5.19702
47.6267,340.169,51.5968,70.394,411.346,326.013,839.603,5.69221
92.6828,466.425,148.335,183.175,409.328,724.212,444.235,3.19962
121.991,522.052,152.22,118.447,474.184,591.044,577.962,2.51176
27.8854,381.842,33.604,67.5139,149.015,16.4367,1148.67,12.1893
27.6337,217.814,26.1753,80.8351,258.269,98.0845,1066.29,11.5208
27.6053,319.002,35.6272,103.283,265.145,178.615,985.028,12.2766
42.8777,463.388,78.6695,76.2348,325.67,728.394,438.807,8.90183
59.2119,358.179,47.1274,125.648,348.771,193.588,975.351,3.6454
37.6685,489.545,152.501,284.116,229.193,419.608,747.15,10.6045
71.1975,355.242,83.151,109.699,379.497,220.126,948.66,5.75449
36.8009,311.199,61.693,160.868,171.675,358.153,810.707,8.46193
62.7474,397.911,155.529,113.988,375.48,500.365,669.95,2.12237
81.3414,291.559,99.2241,235.607,285.303,399.728,768.424,0.458527
59.4399,463.967,118.76,167.501,463.598,588.231,579.951,8.82917
42.8049,468.856,43.0156,129.48,423.16,164.822,1003.85,11.3067
41.0411,287.343,30.276,61.516,306.845,296.621,872.831,3.10071
114.483,287.288,78.6826,90.9573,302.33,409.545,760.046,5.31497
48.7773,400.445,99.5271,119.889,303.515,293.259,875.648,7.54941
66.0741,482.901,142.644,193.046,388.267,558.645,614.672,2.77891
34.0463,390.841,70.2168,86.3508,309.459,150.92,1021.79,11.0899
88.8753,444.807,190.576,288.77,395.772,417.667,755.015,0.76876
43.9337,388.467,72.0158,65.4643,288.896,610.359,559.536,11.4433
56.8996,462.732,63.8188,261.98,353.657,356.846,815.26,4.37258
97.8539,443.792,112.202,105.142,450.349,584.733,587.803,1.50671
84.4032,531.613,112.522,108.532,378.695,256.211,914.795,7.90767
77.6687,627.126,139.663,167.649,406.176,685.313,488.905,3.94257
87.1734,563.792,306.616,147.551,500.876,306.391,866.434,4.10251
39.6585,269.295,41.2293,106.109,267.162,220.819,950.955,9.61919
66.3213,397.005,67.7117,169.923,466.765,676.597,495.839,8.21355
42.7522,248.295,43.4619,69.9296,271.151,621.904,549.04,7.49068
105.066,258.911,63.5389,150.02,753.821,456.743,717.78,3.78253
55.155,379.998,77.2359,108.804,386.123,582.83,589.156,5.30533
68.0666,369.291,78.2766,106.409,375.178,382.707,790.444,1.87329
32.9304,362.985,52.7009,103.458,296.081,303.519,869.186,11.5314
63.6618,499.364,118.488,166.45,532.358,471.235,701.023,12.049
68.6496,484.089,116.469,76.1157,339.286,321.17,852.052,3.73
44.005,229.745,29.8481,99.5093,269.472,373.012,800.684,2.88872
42.7306,337.164,57.7659,263.882,304.725,361.464,812.505,7.64034
49.2783,618.643,82.2718,198.342,300.421,548.935,624.702,9.08371
56.0411,383.973,50.499,153.788,354.947,402.288,771.655,6.86214
30.5845,368.494,74.5956,139.9,211.414,788.657,382.566,11.1426
40.3626,372.397,45.7507,92.8559,216.167,826.146,349.172,6.13431
77.9493,622.101,133.343,107.955,429.331,413.971,761.96,5.30994
61.4064,297.139,93.589,70.8413,329.361,232.416,941.856,7.86747
96.6356,360.356,97.8959,192.016,488.946,677.092,498.734,1.45817
59.0594,364.138,87.1187,76.8092,386.961,225.646,949.323,7.55234
41.8287,680.545,118.278,196.267,205.008,48.3531,1127.41,8.8869
44.415,409.203,53.577,139.681,279.92,775.947,399.079,8.4998
85.7034,356.379,89.1332,187.85,713.067,478.049,697.341,5.99258
57.9628,507.544,73.1189,100.932,248.706,824.671,352.781,2.41374
50.3579,403.097,129.57,147.493,323.245,164.58,1012.91,6.66328
87.561,352.91,118.957,150.295,339.446,657.308,519.634,3.86737
44.4961,429.639,137.902,171.292,295.837,54.8076,1120.28,10.9678
82.1313,378.659,141.711,107.694,501.258,439.485,738.995,2.36612
36.3224,317.623,58.9543,182.818,344.677,166.914,1008.72,10.5039
82.6567,321.746,46.5015,78.2262,410.484,534.967,640.43,8.61282
41.6397,420.955,106.159,219.461,270.816,365.933,809.825,9.88326
46.1875,238.053,39.4391,109.908,310.653,219.862,954.447,8.76202
36.7553,503.757,49.0422,515.894,300.188,764.27,412.849,11.0997
78.6079,351.333,109.363,197.427,427.558,385.005,794.529,1.28458
48.2483,392.399,106.032,106.243,326.132,295.377,882.101,8.68628
75.697,428.746,188.076,139.408,450.205,513.04,666.553,2.92626
88.5424,411.543,76.9923,232.486,567.903,681.127,498.068,4.47904
76.0462,301.445,110.889,78.5225,262.667,424.569,752.197,12.0657
85.8308,399.993,126.188,245.751,689.492,477.101,701.92,9.70422
72.9597,341.935,56.7272,116.847,595.917,456.648,721.075,9.22962
62.5664,439.113,78.151,122.277,415.895,248.524,929.056,3.68843
83.8208,555.673,164.787,169.185,315.524,668.463,515.157,1.94514
34.4005,348.094,67.8764,75.7852,296.086,203.793,975.755,10.9307
44.1033,242.818,50.9066,109.523,278.385,223.319,954.828,5.50362
63.5854,242.98,97.687,210.561,280.394,741.757,436.9,1.4639
50.5705,331.188,42.4679,72.3875,176.532,943.192,237.007,6.41796
65.3833,459.956,126.481,108.015,472.049,402.965,778.567,4.20007
69.5322,277.073,54.5014,142.226,270.66,820.287,361.063,3.21741
69.3194,491.881,158.705,118.843,359.437,618.245,563.733,7.25995
97.9028,406.964,150.287,163.363,302.87,618.977,563.102,2.69882
94.081,272.474,112.171,153.418,352.476,191.057,991.607,1.76437
39.5054,236.24,53.3204,76.315,269.402,131.256,1049.11,9.91015
41.5968,338.526,82.2439,87.3847,347.873,217.486,964.254,9.68587
32.9237,476.701,137.626,82.0424,237.145,277.147,905.902,9.26145
41.9243,247.406,36.5169,278.925,328.509,593.314,588.464,10.8564
65.6585,401.306,95.1589,210.323,573.356,494.09,689.229,11.7421
39.5825,246.965,35.1153,115.627,284.008,428.758,755.884,5.27359
72.1742,219.433,132.788,91.4958,247.322,286.403,896.447,10.8356
45.2687,267.695,54.2855,109.019,187.513,369.979,814.404,2.28977
67.8592,348.994,46.4642,115.173,581.977,463.895,718.797,8.40717
92.4475,417.063,156.882,193.157,623.569,490.843,692.312,9.64844
63.435,499.771,152.563,141.577,357.866,709.061,475.838,10.0153
43.1086,282.137,50.9886,81.9214,286.116,216.638,966.371,4.88521
34.3736,421.169,53.5399,107.101,251.998,120.006,1064.72,7.91457
58.222,415.993,98.9968,89.092,284.441,787.135,398.776,1.59789
62.4587,384.496,77.0468,186.098,337.319,715.55,473.722,8.15771
66.8255,254.967,58.2956,201.266,409.895,227.851,957.852,4.41103
64.5041,433.166,50.2555,87.6621,357.726,767.632,420.082,2.7682
72.5823,272.773,88.008,130.878,268.189,578.352,607.37,2.07131
24.8857,283.634,35.3557,52.3314,206.627,361.505,821.284,11.9233
62.3004,460.171,64.8279,62.476,363.813,71.6385,1113.12,11.7969
41.158,239.834,39.3834,57.9981,278.617,525.761,657.307,9.30401
48.2807,468.544,96.8608,91.4506,250.203,774.426,413.253,4.09681
47.3364,337.342,37.5759,68.2468,279.347,660.626,522.543,12.3937
72.4966,373.12,78.6936,78.3796,392.566,726.442,460.067,6.80141
30.2898,255.015,38.8095,494.758,183.814,6.08664,1180.24,9.99648
25.4818,327.645,29.8269,56.087,148.936,819.833,365.724,12.6274
61.9738,349.887,51.6975,100.269,391.2,232.569,953.012,4.82159
66.0094,336.259,70.5791,71.9557,373.066,276.906,910.508,3.42765
94.4997,489.694,105.354,113.215,520.923,587.615,603.127,2.00882
28.0153,433.195,53.0161,56.6853,228.193,780.782,404.885,11.6495
74.3779,352.593,112.717,145.112,527.349,488.013,697.88,10.2719
85.7694,338.811,64.5197,94.1985,383.679,549.741,637.914,4.40572
49.7685,231.228,38.2346,76.7963,221.312,1.60082,1184.01,2.85163
49.6291,292.326,59.1114,56.0419,230.284,204.814,980.75,11.608
28.7046,272.174,39.4413,78.2029,214.263,671.988,511.8,12.775
62.9716,425.946,87.4919,70.0933,323.588,258.077,928.91,11.5775
27.6149,437.032,104.976,116.6,182.785,341.081,844.773,12.397
72.8353,431.56,105.124,111.709,500.534,193.621,995.934,3.15041
83.6624,396.289,149.769,113.18,344.17,681.076,509.049,7.36737
100.431,297.914,129.41,208.2,527.831,220.128,967.707,2.7825
87.0182,409.462,196.722,124.99,484.522,611.651,577.684,5.17832
51.8041,409.234,57.9165,176.091,479.231,215.259,973.698,7.02701
56.7587,500.721,68.2256,86.8893,392.083,413.4,775.532,6.73429
65.3261,485.456,71.4435,91.1536,445.666,125.848,1019.98,4.25423
65.871,401.712,65.1962,320.475,484.304,151.57,991.712,8.42612
37.6327,383.733,72.2557,74.8884,204.358,666.948,477.197,12.403
65.8275,243.026,63.7508,122.061,316.728,359.395,782.795,3.73547
45.6105,556.362,51.929,77.6496,401.473,675.67,467.373,12.1692
33.344,365.468,35.1296,149.322,237.981,762.742,380.209,10.3582
53.2723,220.932,87.1471,181.509,251.441,691.092,453.106,6.26352
32.5609,262.407,53.4379,130.953,281.968,389.124,754.58,12.1784
33.1492,444.341,46.8816,76.6571,153.575,33.5426,1110.81,11.0813
38.668,207.674,29.3483,68.391,256.204,356.034,788.976,4.09626
56.9109,355.422,89.1764,185.536,429.222,178.819,968.34,8.17479
46.6788,424.863,151.256,447.851,212.77,86.2202,1058.96,9.27125
33.8383,357.796,74.6559,91.4461,239.243,337.875,808.852,11.6315
59.5826,392.894,79.0074,154.608,251.167,268.912,878.429,3.07147
74.142,417.159,77.1094,166.351,284.789,707.628,439.802,2.34414
74.842,366.138,49.158,106.574,413.931,391.962,755.875,1.76361
85.4073,472.553,201.526,101.085,388.441,202.508,945.246,8.0463
54.1818,289.538,103.817,115.393,320.159,162.325,984.99,4.35101
40.2911,294.375,68.3684,74.2395,248.242,341.712,803.93,12.1622
46.9526,481.63,102.438,91.0069,316.003,343.881,801.855,8.26391
60.746,437.703,129.278,93.4141,511.736,129.777,1017.18,8.01943
57.4565,388.867,91.1784,110.608,220.103,279.905,869.936,4.43111
41.6913,321.501,53.5078,98.7424,350.419,169.476,976.856,9.50143
61.561,354.35,55.295,69.478,311.013,550.383,597.808,2.7705
31.3843,354.582,71.4148,78.7873,264.344,622.368,523.768,12.6903
29.1575,454.889,64.4608,91.3752,123.633,824.966,322.018,10.1532
73.3734,443.213,80.855,93.0657,454.197,477.785,671.413,3.84717
61.3847,481.553,114.959,121.814,428.711,438.441,710.032,6.88601
55.0795,267.256,132.836,250.674,240.49,119.41,1028.54,2.87224
72.789,436.879,86.4114,186.078,269.463,537.458,612.212,1.30825
33.7574,337.37,34.4024,71.5444,265.875,497.37,649.631,10.0546
34.0641,326.846,46.4405,48.5332,172.07,800.605,347.883,8.52512
34.2179,282.644,45.7741,77.0789,304.846,255.565,890.951,10.1133
30.8235,394.414,56.1938,80.2543,236.071,659.826,488.108,11.825
62.3264,424.797,107.999,102.511,336.856,686.305,462.589,8.64566
68.9744,419.008,92.2304,157.337,400.515,536.634,613.521,5.39202
58.7203,364.374,72.403,167.87,403.671,140.218,1009.58,4.28449
57.0286,306.2,55.9055,69.6341,309.802,611.168,538.761,4.16043
45.3273,412.804,180.04,580.864,244.888,89.5271,1058.47,11.1058
73.3618,315.68,106.172,205.741,287.746,697.63,452.487,6.20181
36.6381,289.438,37.6029,62.5439,174.357,639.103,509.637,8.71869
72.2433,558.201,182.144,73.0493,439.79,313.669,837.554,5.62309
34.5402,413.802,138.067,140.267,304.874,604.458,546.9,12.2653
81.97,523.476,83.9202,109.155,518.533,242.181,910.202,2.10833
30.9858,284.302,39.6464,57.3782,236.605,317.035,831.172,10.7796
36.2442,424.311,80.3248,56.3843,291.323,294.271,855.122,7.23251
82.0944,318.657,101.627,177.292,534.189,676.307,472.162,5.74496
60.2732,509.744,109.798,164.048,462.279,579.627,570.999,8.44164
38.8601,213.01,40.2106,67.2733,219.912,67.0621,1082.51,7.29537
29.0931,337.319,52.7761,100.727,220.38,709.145,439.996,11.7709
59.3327,277.149,138.646,92.1883,358.329,99.5998,1052.62,8.78074
154.844,349.986,312.938,168.139,527.515,348.442,812.505,5.2256
55.8878,473.66,148.112,89.6327,344.067,156.075,994.271,9.81329
50.378,307.778,33.4198,126.294,255.277,588.234,564.626,1.83592
61.6664,279.674,65.3237,121.828,364.206,384.18,768.091,3.19447
37.7697,339.539,191.582,69.1255,283.511,471.727,676.692,12.835
59.132,366.781,75.7304,73.832,336.161,703.993,451.165,6.27673
55.9948,244.193,39.3794,303.145,352.79,168.865,984.319,2.87116
56.3094,365.925,52.5693,84.2528,465.167,426.292,726.726,5.69928
50.7818,477.526,65.5194,78.2235,329.165,677.814,474.882,10.468
35.623,325.879,52.1552,71.5989,301.231,173.524,977.064,11.2175
144.261,390.113,159.65,145.968,769.39,241.642,915.24,2.59656
38.1334,516.9,111.39,115.231,298.315,416.129,736.34,11.637
85.5241,478.221,211.512,216.134,290.717,351.94,802.106,10.9564
46.5485,286.961,58.7871,142.779,368.368,76.7387,1075.49,12.049
22.0781,295.426,55.66,84.1133,174.469,277.878,872.017,13.0707
44.9538,241.926,28.5096,206.144,345.692,432.544,720.521,5.81682
31.4618,239.902,51.3131,60.5671,236.785,332.004,820.366,10.0162
41.1678,372.573,100.279,75.871,234.802,547.095,606.388,8.40393
70.2737,474.043,59.7462,88.1812,572.469,133.778,1021.17,6.06902
44.1724,435.881,42.6328,323.793,358.448,760.478,397.825,6.86533
44.2019,294.553,76.4134,110.242,233.596,723.252,431.853,9.59973
42.8388,494.979,128.548,96.7239,314.891,415.145,739.894,8.42605
58.7062,324.988,119.315,142.656,428.613,685.847,466.205,11.9986
50.8392,318.491,71.766,101.497,302.851,202.049,956.52,8.62511
51.9469,247.534,79.0476,191.431,213.337,115.906,1039.41,8.60004
27.5441,321.748,43.459,42.731,221.653,317.61,836.624,12.4291
77.8138,374.423,122.506,116.006,426.468,586.891,570.523,1.60376
101.903,496.211,211.652,120.621,510.167,542.161,615.977,6.02846
